frame,time,bone,true_deg,computed_deg,diff_deg,raw_deg,pre_clamp_deg,clamped_deg,filtered_deg,expected_proj_mag,current_proj_mag,ref_axis_angle_deg,degenerate,held_previous_raw,ref_to_bone_forward_deg,ref_to_bone_up_deg,ref_to_bone_right_deg,axis_x,axis_y,axis_z,ref_x,ref_y,ref_z
46,1.5333,R_LowerArm,-11.53,-58.23,-46.70,-54.82,-54.82,-54.82,-58.23,0.9989,0.9992,87.75,N,N,96.50,89.06,173.43,0.82819,-0.47790,0.29278,0.51734,0.33087,-0.78923
46,1.5333,L_UpperLeg,14.45,0.00,-14.45,0.00,0.00,0.00,0.00,0.0972,0.6632,138.45,Y,N,29.28,118.59,84.20,0.09314,-0.77715,0.62238,0.00109,0.99900,0.04475
46,1.5333,L_LowerLeg,-2.16,0.00,2.16,0.00,0.00,0.00,0.00,0.1203,0.3861,157.29,Y,N,29.28,118.59,84.20,-0.16283,-0.93704,0.30893,0.00109,0.99900,0.04475
46,1.5333,R_UpperLeg,1.52,0.00,-1.52,0.00,0.00,0.00,0.00,0.0956,0.3430,159.94,Y,N,20.86,110.52,86.43,0.32801,-0.93444,-0.13867,0.00109,0.99900,0.04475
46,1.5333,R_LowerLeg,0.31,0.00,-0.31,0.00,0.00,0.00,0.00,0.1152,0.3036,162.33,Y,N,20.86,110.52,86.43,0.13726,-0.93990,-0.31265,0.00109,0.99900,0.04475
47,1.5667,L_UpperArm,-6.86,-70.00,-63.13,-57.49,-92.72,-70.00,-70.00,0.9987,0.9546,107.32,N,N,83.53,91.03,173.45,-0.31244,-0.77296,0.55220,0.15375,-0.33977,-0.92786
47,1.5667,L_LowerArm,7.06,35.23,28.16,36.14,36.14,36.14,35.23,0.9987,0.9908,97.78,N,N,83.53,91.03,173.45,0.93934,-0.08436,0.33245,0.15375,-0.33977,-0.92786
47,1.5667,R_UpperArm,12.16,48.29,36.13,-12.54,43.35,43.35,48.29,0.9988,0.9482,71.48,N,N,96.50,89.06,173.43,0.13601,-0.75160,-0.64545,0.51425,0.34489,-0.78524
47,1.5667,R_LowerArm,-10.17,-55.89,-45.72,-53.70,-53.70,-53.70,-55.89,0.9989,0.9987,87.07,N,N,96.50,89.06,173.43,0.83405,-0.48122,0.26981,0.51425,0.34489,-0.78524
47,1.5667,L_UpperLeg,13.84,0.00,-13.84,0.00,0.00,0.00,0.00,0.0972,0.6499,139.46,Y,N,29.22,118.72,85.07,0.09779,-0.78522,0.61145,-0.00090,0.99919,0.04034
47,1.5667,L_LowerLeg,-2.12,0.00,2.12,0.00,0.00,0.00,0.00,0.1203,0.3912,156.97,Y,N,29.22,118.72,85.07,-0.14859,-0.93428,0.32411,-0.00090,0.99919,0.04034
47,1.5667,R_UpperLeg,0.19,0.00,-0.19,0.00,0.00,0.00,0.00,0.0956,0.3563,159.13,Y,N,21.00,110.94,88.49,0.33915,-0.92882,-0.14924,-0.00090,0.99919,0.04034
47,1.5667,R_LowerLeg,0.45,0.00,-0.45,0.00,0.00,0.00,0.00,0.1152,0.3110,161.88,Y,N,21.00,110.94,88.49,0.13917,-0.93829,-0.31662,-0.00090,0.99919,0.04034
48,1.6000,L_UpperArm,-7.42,-70.00,-62.58,-56.94,-92.70,-70.00,-70.00,0.9987,0.9586,106.55,N,N,83.53,91.03,173.45,-0.31267,-0.77815,0.54472,0.16742,-0.34718,-0.92273
48,1.6000,L_LowerArm,6.46,35.76,29.30,36.15,36.15,36.15,35.76,0.9987,0.9939,96.33,N,N,83.53,91.03,173.45,0.94361,-0.08069,0.32107,0.16742,-0.34718,-0.92273
48,1.6000,R_UpperArm,10.58,47.06,36.48,-13.85,40.61,40.61,47.06,0.9988,0.9559,72.93,N,N,96.50,89.06,173.43,0.12621,-0.75615,-0.64211,0.49830,0.36337,-0.78718
48,1.6000,R_LowerArm,-9.59,-54.47,-44.88,-53.13,-53.13,-53.13,-54.47,0.9989,0.9985,86.83,N,N,96.50,89.06,173.43,0.84980,-0.46144,0.25479,0.49830,0.36337,-0.78718
48,1.6000,L_UpperLeg,13.10,0.00,-13.10,0.00,0.00,0.00,0.00,0.0972,0.6349,140.59,Y,N,29.15,118.78,85.76,0.10411,-0.79505,0.59755,-0.00537,0.99928,0.03757
48,1.6000,L_LowerLeg,-2.23,0.00,2.23,0.00,0.00,0.00,0.00,0.1203,0.3953,156.72,Y,N,29.15,118.78,85.76,-0.13054,-0.93258,0.33653,-0.00537,0.99928,0.03757
48,1.6000,R_UpperLeg,-0.82,0.00,0.82,0.00,0.00,0.00,0.00,0.0956,0.3582,159.01,Y,N,21.39,111.39,89.80,0.33976,-0.92637,-0.16245,-0.00537,0.99928,0.03757
48,1.6000,R_LowerLeg,0.39,0.00,-0.39,0.00,0.00,0.00,0.00,0.1152,0.3143,161.68,Y,N,21.39,111.39,89.80,0.14589,-0.93732,-0.31647,-0.00537,0.99928,0.03757
49,1.6333,L_UpperArm,-7.86,-70.00,-62.13,-55.92,-91.36,-70.00,-70.00,0.9987,0.9623,105.79,N,N,83.53,91.03,173.45,-0.30622,-0.78333,0.54095,0.18430,-0.35702,-0.91573
49,1.6333,L_LowerArm,5.71,35.45,29.74,35.19,35.19,35.19,35.45,0.9987,0.9968,94.61,N,N,83.53,91.03,173.45,0.94754,-0.07959,0.30957,0.18430,-0.35702,-0.91573
49,1.6333,R_UpperArm,9.09,44.39,35.29,-14.76,38.59,38.59,44.39,0.9988,0.9627,74.30,N,N,96.50,89.06,173.43,0.12052,-0.75722,-0.64195,0.48491,0.38543,-0.78505
49,1.6333,R_LowerArm,-8.95,-53.35,-44.41,-52.28,-52.28,-52.28,-53.35,0.9989,0.9983,86.65,N,N,96.50,89.06,173.43,0.86416,-0.44074,0.24286,0.48491,0.38543,-0.78505
49,1.6333,L_UpperLeg,12.41,0.00,-12.41,0.00,0.00,0.00,0.00,0.0972,0.6188,141.77,Y,N,29.13,118.85,86.32,0.10941,-0.80601,0.58171,-0.01149,0.99927,0.03630
49,1.6333,L_LowerLeg,-2.44,0.00,2.44,0.00,0.00,0.00,0.00,0.1203,0.3984,156.52,Y,N,29.13,118.85,86.32,-0.11058,-0.93173,0.34590,-0.01149,0.99927,0.03630
49,1.6333,R_UpperLeg,-0.94,0.00,0.94,0.00,0.00,0.00,0.00,0.0956,0.3479,159.64,Y,N,21.87,111.87,90.10,0.32979,-0.92814,-0.17263,-0.01149,0.99927,0.03630
49,1.6333,R_LowerLeg,0.04,0.00,-0.04,0.00,0.00,0.00,0.00,0.1152,0.3143,161.68,Y,N,21.87,111.87,90.10,0.15557,-0.93685,-0.31321,-0.01149,0.99927,0.03630
50,1.6667,L_UpperArm,-8.33,-70.00,-61.66,-54.88,-90.00,-70.00,-70.00,0.9987,0.9658,105.04,N,N,83.53,91.03,173.45,-0.30309,-0.78845,0.53524,0.20387,-0.36580,-0.90809
50,1.6667,L_LowerArm,4.95,35.13,30.17,34.82,34.82,34.82,35.13,0.9987,0.9987,92.94,N,N,83.53,91.03,173.45,0.95042,-0.07751,0.30114,0.20387,-0.36580,-0.90809
50,1.6667,R_UpperArm,7.84,41.47,33.64,-15.44,36.98,36.98,41.47,0.9988,0.9688,75.65,N,N,96.50,89.06,173.43,0.11263,-0.76058,-0.63940,0.47699,0.40187,-0.78165
50,1.6667,R_LowerArm,-8.24,-52.41,-44.17,-51.47,-51.47,-51.47,-52.41,0.9989,0.9979,86.32,N,N,96.50,89.06,173.43,0.87352,-0.42872,0.23058,0.47699,0.40187,-0.78165
50,1.6667,L_UpperLeg,11.86,0.00,-11.86,0.00,0.00,0.00,0.00,0.0972,0.6024,142.96,Y,N,29.20,118.98,86.77,0.11130,-0.81704,0.56573,-0.01787,0.99920,0.03572
50,1.6667,L_LowerLeg,-2.69,0.00,2.69,0.00,0.00,0.00,0.00,0.1203,0.4014,156.33,Y,N,29.20,118.98,86.77,-0.09144,-0.93091,0.35363,-0.01787,0.99920,0.03572
50,1.6667,R_UpperLeg,-0.74,0.00,0.74,0.00,0.00,0.00,0.00,0.0956,0.3327,160.57,Y,N,22.35,112.35,89.86,0.31502,-0.93169,-0.18090,-0.01787,0.99920,0.03572
50,1.6667,R_LowerLeg,-0.37,0.00,0.37,0.00,0.00,0.00,0.00,0.1152,0.3112,161.87,Y,N,22.35,112.35,89.86,0.16643,-0.93718,-0.30658,-0.01787,0.99920,0.03572
